m/z,Average,Tryp R05,IMS199_Chemo_Left_4K,IMS199_Control_Right_Bottom_4K,IMS199_Control_Right_Top_4K
2450.1599121,0.922971,0.369726,0.912545,0.99948,1.0581
2450.855957,0.883019,0.381445,0.944268,0.906773,0.930069
2451.552002,0.83386,0.385468,0.860434,0.835209,0.936574
2452.2480469,0.842403,0.375944,0.845541,0.880419,0.959416
2452.9440918,0.872061,0.396225,0.911208,0.912652,0.941494
2453.6401367,0.859761,0.351085,0.923597,0.843776,0.924232
2454.3361816,0.891676,0.375626,0.899903,0.938448,1.01518
2455.0322266,0.922388,0.344682,0.934763,0.989982,1.02857
2455.7282715,0.903258,0.341042,0.962328,0.922475,0.967036
2456.4243164,0.866317,0.382605,0.884687,0.894746,0.976523
2457.1203613,0.870025,0.364844,0.859557,0.943827,0.989463
2457.8164063,0.840363,0.375044,0.876935,0.863423,0.916151
2458.5124512,0.796768,0.355649,0.838532,0.806025,0.860523
2459.2084961,0.80458,0.3868,0.805268,0.850762,0.911561
2459.904541,0.811971,0.339471,0.846617,0.839476,0.874577
2460.6005859,0.794052,0.361526,0.849951,0.784494,0.846666
2461.2963867,0.836975,0.351012,0.865518,0.8567,0.923467
2461.9924316,1.02697,0.362918,1.1023,1.09565,1.07699
2462.6884766,1.02555,0.37665,1.14982,0.992575,1.06558
2463.3845215,1.04538,0.356361,1.00637,1.16324,1.24418
2464.0805664,1.04608,0.377105,1.0631,1.15218,1.15999
2464.7766113,0.92679,0.365028,0.998871,0.92413,0.985805
2465.4726563,0.875692,0.367702,0.872549,0.924668,1.0067
2466.1687012,0.868196,0.380197,0.872437,0.93435,0.971695
2466.8647461,0.84849,0.367107,0.905174,0.867774,0.89604
2467.560791,0.826328,0.382522,0.856478,0.831749,0.91788
2468.2568359,0.860946,0.365541,0.861835,0.911964,0.978474
2468.9528809,0.866347,0.371016,0.902277,0.901116,0.943018
2469.6489258,0.848652,0.380088,0.890855,0.863537,0.925988
2470.3449707,0.841791,0.343648,0.842952,0.894255,0.952742
2471.0410156,0.864088,0.38313,0.864626,0.916329,0.982523
2471.7370605,0.846227,0.377488,0.909907,0.833922,0.907437
2472.4331055,0.825821,0.370535,0.84216,0.840221,0.93588
2473.1291504,0.856744,0.370398,0.848827,0.906833,0.98674
2473.8251953,0.837794,0.354453,0.891098,0.837778,0.903267
2474.5209961,0.807405,0.356198,0.842025,0.816313,0.888328
2475.217041,0.839073,0.362651,0.84477,0.877303,0.954302
2475.9130859,1.0259,0.391696,1.17932,1.05009,0.984352
2476.6091309,1.03419,0.373985,1.09689,1.03605,1.15428
2477.3051758,1.15221,0.373133,1.1011,1.31819,1.3747
2478.0012207,1.06407,0.3632,1.1442,1.15266,1.10363
2478.6972656,0.943584,0.382459,0.98587,0.951363,1.05627
2479.3933105,0.901383,0.349164,0.867825,0.99785,1.05768
2480.0893555,0.857682,0.37609,0.85611,0.928163,0.965849
2480.7854004,0.806157,0.379217,0.851757,0.806441,0.87063
2481.4814453,0.79406,0.355825,0.807769,0.829882,0.884468
2482.1774902,0.815837,0.380885,0.814096,0.86643,0.921417
2482.8735352,0.802594,0.365511,0.83932,0.824484,0.864515
2483.5695801,0.791906,0.35039,0.822839,0.790558,0.881404
2484.265625,0.809058,0.348378,0.809023,0.853619,0.916876
2484.9616699,0.796381,0.347678,0.819069,0.831379,0.870815
2485.6577148,0.783565,0.354712,0.828852,0.788267,0.841574
2486.3537598,0.816308,0.359827,0.852959,0.826101,0.89541
2487.0498047,0.917769,0.3556,0.892594,0.960007,1.08799
2487.7456055,0.958476,0.348621,1.03688,0.910341,1.04722
2488.4416504,0.890863,0.362817,0.920553,0.888882,1.01176
2489.1376953,0.971835,0.381292,0.916437,1.03559,1.19008
2489.8337402,1.00825,0.350509,1.15523,0.981905,1.00267
2490.5297852,0.986231,0.360686,0.991396,1.01129,1.1616
2491.2258301,1.0914,0.370506,1.04833,1.22838,1.2971
2491.921875,0.978364,0.342639,1.06831,1.01782,1.01103
2492.6179199,0.89508,0.331723,0.908892,0.901797,1.03918
2493.3139648,0.885602,0.346205,0.862187,0.96675,1.03435
2494.0100098,0.857196,0.355859,0.8758,0.91142,0.944072
2494.7060547,0.800111,0.337236,0.833577,0.793449,0.891049
2495.4020996,0.791185,0.350629,0.801425,0.811881,0.894996
2496.0981445,0.802402,0.339708,0.791053,0.850354,0.924902
2496.7941895,0.79004,0.386461,0.827397,0.785491,0.867121
2497.4902344,0.774371,0.364628,0.812053,0.772291,0.848563
2498.1862793,0.799109,0.362971,0.792362,0.835435,0.917977
2498.8823242,0.799372,0.37789,0.828833,0.81478,0.875074
2499.5783691,0.765475,0.365411,0.806439,0.759521,0.829802
2500.2744141,0.802655,0.378644,0.791133,0.844992,0.928822
2500.9702148,0.819081,0.354661,0.830682,0.860723,0.911234
2501.6662598,0.783372,0.386045,0.824937,0.758701,0.862104
2502.3623047,0.77189,0.373551,0.764605,0.790946,0.892107
2503.0583496,0.796853,0.377194,0.797878,0.826638,0.902135
2503.7543945,0.797896,0.331493,0.894613,0.755174,0.813754
2504.4504395,0.817093,0.369441,0.799528,0.877747,0.946187
2505.1464844,0.893957,0.354849,0.893836,0.978461,1.00438
2505.8425293,0.812628,0.406557,0.883126,0.794094,0.856035
2506.5385742,0.807201,0.378122,0.782448,0.865368,0.944409
2507.2346191,0.811134,0.345899,0.802967,0.870673,0.922821
2507.9306641,0.788118,0.359303,0.81492,0.825248,0.853631
2508.626709,0.757971,0.363078,0.785245,0.765349,0.83454
2509.3227539,0.762619,0.35409,0.761769,0.790575,0.869252
2510.0187988,0.794617,0.366437,0.797593,0.831012,0.896883
2510.7148438,0.772291,0.342095,0.810639,0.771313,0.838061
2511.4108887,0.743681,0.37467,0.755179,0.747802,0.840473
2512.1069336,0.773138,0.344612,0.755518,0.818934,0.891056
2512.8029785,0.750118,0.341465,0.784778,0.749224,0.811877
2513.4990234,0.736259,0.370425,0.766129,0.733347,0.806668
2514.1950684,0.774558,0.391225,0.752479,0.812319,0.90242
2514.8908691,0.774728,0.369791,0.79219,0.782325,0.86153
2515.5869141,0.731564,0.361727,0.751769,0.723953,0.816891
2516.282959,0.7398,0.368661,0.712293,0.763376,0.87453
2516.9790039,0.732423,0.392598,0.739925,0.757,0.811893
2517.6750488,0.704357,0.383213,0.735381,0.695266,0.765414
2518.3710938,0.699876,0.347175,0.699362,0.719801,0.787561
2519.0671387,0.724084,0.398141,0.727477,0.760183,0.802974
2519.7631836,0.751533,0.364049,0.80416,0.754584,0.78413
2520.4592285,0.742799,0.377225,0.757712,0.753155,0.829752
2521.1552734,0.774654,0.353392,0.748742,0.848756,0.890781
2521.8513184,0.783988,0.383206,0.809349,0.815314,0.849748
2522.5473633,0.733286,0.362602,0.76536,0.723237,0.804703
2523.2434082,0.745356,0.347964,0.711497,0.794136,0.879717
2523.9394531,0.745724,0.374812,0.751992,0.774413,0.832282
2524.635498,0.704946,0.358868,0.737259,0.690105,0.770058
2525.331543,0.701443,0.375489,0.692431,0.725061,0.799473
2526.0275879,0.732302,0.385021,0.72973,0.774045,0.812142
2526.7236328,0.699159,0.357014,0.728252,0.69193,0.758044
2527.4196777,0.714422,0.381816,0.737343,0.718893,0.783139
2528.1154785,0.806785,0.376335,0.764907,0.834556,0.976507
2528.8115234,0.809283,0.367578,0.80556,0.813055,0.935787
2529.5075684,0.737587,0.349465,0.771039,0.71455,0.817985
2530.2036133,0.773646,0.391153,0.71892,0.803258,0.949348
2530.8996582,0.732997,0.375457,0.726063,0.761446,0.829895
2531.5957031,0.676115,0.341253,0.696329,0.666588,0.747234
2532.291748,0.680205,0.371783,0.663646,0.696197,0.787189
2532.987793,0.68348,0.369924,0.68417,0.704292,0.762768
2533.6838379,0.710714,0.358567,0.763531,0.685238,0.752616
2534.3798828,0.71196,0.346015,0.710593,0.72136,0.815966
2535.0759277,0.774921,0.359249,0.750795,0.827648,0.89946
2535.7719727,0.75141,0.344579,0.779002,0.760494,0.820399
2536.4680176,0.707997,0.348776,0.716853,0.701629,0.806864
2537.1640625,0.740949,0.37555,0.71153,0.790231,0.864101
2537.8601074,0.724063,0.387494,0.746845,0.724336,0.795008
2538.5561523,0.688407,0.367505,0.697426,0.688179,0.772221
2539.2521973,0.702858,0.394137,0.678216,0.731672,0.820334
2539.9482422,0.69551,0.351097,0.696043,0.707766,0.782311
2540.6442871,0.659513,0.392244,0.678451,0.653713,0.720166
2541.3400879,0.668742,0.374205,0.66297,0.687552,0.756175
2542.0361328,0.695787,0.356957,0.691431,0.718442,0.779253
2542.7321777,0.687826,0.359392,0.706714,0.681459,0.75731
2543.4282227,0.671434,0.371848,0.674248,0.669049,0.757883
2544.1242676,0.704281,0.355457,0.681658,0.730561,0.817043
2544.8203125,0.682815,0.385373,0.699422,0.682284,0.750836
2545.5163574,0.646839,0.362213,0.665024,0.632999,0.714709
2546.2124023,0.669226,0.360505,0.647544,0.701586,0.772787
2546.9084473,0.66666,0.359472,0.683618,0.681007,0.722266
2547.6044922,0.655778,0.355466,0.687473,0.643895,0.706621
2548.3005371,0.682577,0.372024,0.670474,0.711962,0.778942
2548.996582,0.713442,0.396692,0.721947,0.731757,0.791171
2549.692627,0.694875,0.358617,0.724045,0.663593,0.771789
2550.3886719,0.696882,0.358326,0.682121,0.710374,0.811534
2551.0847168,0.709827,0.366728,0.69013,0.739841,0.819184
2551.7807617,0.67756,0.363559,0.700426,0.677775,0.734269
2552.4768066,0.657243,0.359129,0.66165,0.651173,0.744103
2553.1728516,0.677184,0.381608,0.643486,0.712084,0.793276
2553.8688965,0.665752,0.382842,0.676511,0.658494,0.741032
2554.5646973,0.644937,0.375525,0.65416,0.631906,0.723519
2555.2607422,0.655969,0.396604,0.638577,0.672382,0.755714
2555.9567871,0.655577,0.357047,0.649293,0.675652,0.733373
2556.652832,0.63931,0.347015,0.652192,0.632799,0.703408
2557.348877,0.640172,0.353336,0.618646,0.654574,0.742065
2558.0449219,0.658299,0.368347,0.651633,0.681977,0.737239
2558.7409668,0.625764,0.361122,0.640454,0.622259,0.681388
2559.4370117,0.621623,0.392288,0.623662,0.633182,0.687992
2560.1330566,0.640072,0.38601,0.627653,0.666816,0.720318
2560.8291016,0.641794,0.381017,0.668293,0.651581,0.675595
2561.5251465,0.625941,0.366644,0.641404,0.608498,0.691486
2562.2211914,0.651951,0.379623,0.631908,0.682458,0.747762
2562.9172363,0.655961,0.360663,0.676347,0.671612,0.700277
2563.6132813,0.645656,0.340885,0.675657,0.628186,0.697952
2564.3093262,0.660818,0.395296,0.634546,0.680048,0.775638
2565.0053711,0.673006,0.34573,0.667622,0.684974,0.765357
2565.701416,0.649343,0.352505,0.675386,0.621604,0.71146
2566.3974609,0.643968,0.34886,0.631373,0.641944,0.749705
2567.0935059,0.661388,0.363686,0.648004,0.685218,0.753651
2567.7893066,0.636932,0.356199,0.666514,0.61181,0.689393
2568.4853516,0.626122,0.338139,0.62304,0.618214,0.715611
2569.1813965,0.645712,0.379018,0.621093,0.659964,0.754838
2569.8774414,0.632196,0.333218,0.63942,0.64179,0.692738
2570.5734863,0.60778,0.37095,0.624323,0.604353,0.658291
2571.2695313,0.628187,0.37209,0.601935,0.649513,0.732341
2571.9655762,0.636284,0.367644,0.640188,0.655362,0.699118
2572.6616211,0.610187,0.360899,0.629379,0.59344,0.667171
2573.357666,0.614677,0.342923,0.601136,0.638306,0.693791
2574.0537109,0.635786,0.379676,0.623877,0.657241,0.721809
2574.7497559,0.612477,0.385779,0.634928,0.600131,0.659718
2575.4458008,0.60311,0.357277,0.592656,0.610262,0.687563
2576.1418457,0.617719,0.387102,0.604991,0.643749,0.695745
2576.8378906,0.603689,0.360031,0.629944,0.592126,0.64628
2577.5339355,0.597034,0.353185,0.600742,0.596807,0.667922
2578.2299805,0.612445,0.349712,0.593399,0.635242,0.703124
2578.9260254,0.618142,0.365294,0.632638,0.630234,0.663045
2579.6220703,0.604604,0.371632,0.622135,0.590397,0.659106
2580.3181152,0.620638,0.345022,0.593118,0.652696,0.722987
2581.013916,0.622616,0.368926,0.627925,0.644788,0.681553
2581.7099609,0.610686,0.340768,0.629124,0.604127,0.664864
2582.4060059,0.613173,0.335518,0.598457,0.629704,0.702621
2583.1020508,0.629229,0.382901,0.614267,0.65693,0.71391
2583.7980957,0.601406,0.353106,0.617685,0.586659,0.660786
2584.4941406,0.60448,0.347285,0.616045,0.605149,0.663512
2585.1901855,0.655813,0.352336,0.647862,0.68091,0.742399
2585.8862305,0.6565,0.331465,0.725227,0.641401,0.655184
2586.5822754,0.628986,0.370184,0.626002,0.627366,0.718691
2587.2783203,0.639727,0.347391,0.628479,0.655857,0.731802
2587.9743652,0.621293,0.36617,0.633409,0.634962,0.671843
2588.6704102,0.590265,0.352639,0.609393,0.571097,0.64455
2589.3664551,0.593248,0.379456,0.589906,0.607664,0.660077
2590.0625,0.611443,0.346509,0.604255,0.629194,0.688447
2590.7585449,0.600658,0.365897,0.616483,0.586541,0.661401
2591.4545898,0.588654,0.375302,0.58815,0.588408,0.661083
2592.1506348,0.602757,0.33098,0.591919,0.617562,0.682681
2592.8466797,0.592467,0.347325,0.614213,0.586336,0.632131
2593.5427246,0.577054,0.369527,0.584158,0.576117,0.632248
2594.2385254,0.595734,0.347155,0.579179,0.616096,0.68178
2594.9345703,0.583625,0.345689,0.593639,0.593584,0.628054
2595.6306152,0.579581,0.384952,0.587532,0.571477,0.642811
2596.3266602,0.588192,0.363227,0.569133,0.613577,0.670231
2597.0227051,0.592865,0.358722,0.599468,0.608905,0.644653
2597.71875,0.582726,0.352106,0.605362,0.569225,0.626094
2598.4147949,0.584607,0.374932,0.577908,0.594464,0.65814
2599.1108398,0.600496,0.354233,0.593768,0.617094,0.67308
2599.8068848,0.583187,0.348135,0.600766,0.57701,0.627771
2600.5029297,0.567506,0.376009,0.568417,0.571739,0.629391
2601.1989746,0.58037,0.345317,0.566219,0.59373,0.661292
2601.8950195,0.568644,0.328343,0.580996,0.562286,0.616527
2602.5910645,0.557575,0.36265,0.564151,0.554654,0.614308
2603.2871094,0.569227,0.351133,0.567696,0.568767,0.638465
2603.9831543,0.590559,0.34571,0.590462,0.596377,0.651466
2604.6791992,0.579615,0.338946,0.598719,0.566915,0.626669
2605.3752441,0.575605,0.342111,0.57653,0.576221,0.639103
2606.0712891,0.599977,0.335276,0.589514,0.619323,0.674172
2606.767334,0.583727,0.354791,0.607039,0.563927,0.629935
2607.4633789,0.567165,0.340498,0.568122,0.577965,0.627338
2608.1591797,0.585642,0.320789,0.575373,0.600528,0.663604
2608.8552246,0.571241,0.34683,0.588699,0.569796,0.609565
2609.5512695,0.558956,0.341316,0.560912,0.569015,0.614701
2610.2473145,0.575754,0.327347,0.562094,0.594231,0.655568
2610.9433594,0.566864,0.322918,0.578227,0.574353,0.61282
2611.6394043,0.562382,0.373435,0.572716,0.55897,0.616965
2612.3354492,0.580789,0.336118,0.569066,0.597021,0.662051
2613.0314941,0.597377,0.349153,0.610062,0.605338,0.648113
2613.7275391,0.569102,0.342139,0.581934,0.558315,0.626874
2614.423584,0.572659,0.324941,0.568482,0.593934,0.638786
2615.1196289,0.583895,0.351983,0.582904,0.606427,0.643683
2615.8156738,0.576515,0.327124,0.589152,0.558063,0.634493
2616.5117188,0.566791,0.327377,0.575418,0.558132,0.625647
2617.2077637,0.591844,0.342753,0.573599,0.588644,0.689499
2617.9038086,0.588429,0.36436,0.588742,0.573956,0.664161
2618.5998535,0.560418,0.351987,0.57359,0.546308,0.614311
2619.2958984,0.574674,0.343293,0.559506,0.57362,0.662879
2619.9919434,0.577376,0.340361,0.575316,0.58021,0.645844
2620.6879883,0.55657,0.334975,0.562528,0.546062,0.618619
2621.3837891,0.55839,0.323522,0.549373,0.56374,0.636684
2622.079834,0.567394,0.309368,0.563032,0.584111,0.630648
2622.7758789,0.551549,0.344432,0.561137,0.543448,0.605601
2623.4719238,0.546589,0.318793,0.543386,0.564842,0.608733
2624.1679688,0.560922,0.360332,0.556627,0.581718,0.622228
2624.8640137,0.556602,0.337852,0.570055,0.555233,0.604784
2625.5600586,0.550133,0.341631,0.553042,0.558157,0.609
2626.2561035,0.562673,0.318619,0.553332,0.578762,0.632416
2626.9521484,0.555544,0.348301,0.563688,0.562685,0.603693
2627.6481934,0.542198,0.321546,0.550707,0.5312,0.601224
2628.3442383,0.551187,0.362309,0.543803,0.556471,0.623359
2629.0402832,0.559134,0.305571,0.556122,0.564411,0.627082
2629.7363281,0.54551,0.362192,0.556787,0.538425,0.598765
2630.432373,0.545437,0.30138,0.534342,0.559155,0.620228
2631.128418,0.548562,0.342841,0.540098,0.560048,0.615718
2631.8244629,0.551611,0.309828,0.562625,0.542483,0.605199
2632.5205078,0.534947,0.322024,0.538411,0.535955,0.591151
2633.2165527,0.556775,0.320469,0.544556,0.560204,0.637595
2633.9125977,0.555939,0.327993,0.562204,0.55333,0.614299
2634.6083984,0.535329,0.323028,0.543356,0.526053,0.59168
2635.3044434,0.556686,0.32268,0.537098,0.562519,0.648197
2636.0004883,0.550379,0.329102,0.557934,0.56244,0.593993
2636.6965332,0.535199,0.337296,0.547301,0.519083,0.589935
2637.3925781,0.551744,0.30799,0.535935,0.568843,0.631888
2638.088623,0.559143,0.315646,0.559985,0.579908,0.615082
2638.784668,0.547477,0.309468,0.560534,0.54147,0.599687
2639.4807129,0.545463,0.326052,0.538007,0.554804,0.619809
2640.1767578,0.555587,0.347623,0.544072,0.570979,0.63154
2640.8728027,0.553403,0.32003,0.564943,0.55988,0.599638
2641.5688477,0.559903,0.328189,0.581905,0.54746,0.606631
2642.2648926,0.594104,0.321086,0.56679,0.617542,0.696879
2642.9609375,0.593088,0.314768,0.597124,0.598106,0.661663
2643.6569824,0.571247,0.334364,0.581679,0.563587,0.633486
2644.3530273,0.568899,0.316154,0.538049,0.584168,0.680277
2645.0490723,0.554565,0.327941,0.550029,0.555975,0.628665
2645.7451172,0.537417,0.306062,0.552151,0.524761,0.589181
2646.4411621,0.530396,0.332245,0.519662,0.536799,0.606017
2647.137207,0.542398,0.326183,0.53564,0.550244,0.613061
2647.8330078,0.531924,0.33024,0.546724,0.520603,0.579072
2648.5290527,0.524338,0.316272,0.521351,0.523578,0.589606
2649.2250977,0.535513,0.322582,0.530018,0.544936,0.602316
2649.9211426,0.53417,0.330082,0.550239,0.520952,0.579812
2650.6171875,0.526465,0.334194,0.533429,0.528643,0.577674
2651.3132324,0.540535,0.302555,0.523836,0.561091,0.622666
2652.0092773,0.548348,0.316025,0.559808,0.551642,0.596161
2652.7053223,0.527256,0.305628,0.531363,0.519773,0.589754
2653.4013672,0.535513,0.315547,0.526122,0.545638,0.609714
2654.0974121,0.538802,0.309277,0.539736,0.540741,0.60063
2654.793457,0.532647,0.310339,0.542155,0.520435,0.591189
2655.489502,0.531461,0.307416,0.532752,0.53616,0.593006
2656.1855469,0.562056,0.323714,0.551741,0.570942,0.640862
2656.8815918,0.552566,0.303919,0.569205,0.540201,0.601207
2657.5776367,0.551096,0.31286,0.570317,0.536462,0.604098
2658.2736816,0.576332,0.309449,0.554096,0.590115,0.671492
2658.9697266,0.582097,0.300297,0.574208,0.583058,0.661976
2659.6657715,0.553149,0.286104,0.570451,0.538946,0.608045
2660.3618164,0.544261,0.296442,0.523264,0.559298,0.627909
2661.0576172,0.544069,0.282887,0.542915,0.543769,0.611806
2661.7536621,0.536705,0.309905,0.546345,0.519376,0.599507
2662.449707,0.524531,0.29535,0.52445,0.521392,0.592001
2663.145752,0.546852,0.316073,0.529038,0.546289,0.640571
2663.8417969,0.540694,0.316912,0.553547,0.518875,0.602772
2664.5378418,0.527523,0.317059,0.527546,0.517053,0.597971
2665.2338867,0.539694,0.329844,0.523971,0.549938,0.620725
2665.9299316,0.536784,0.305157,0.545713,0.526891,0.597207
2666.6259766,0.516582,0.289155,0.522797,0.51281,0.572426
2667.3220215,0.535222,0.289998,0.524405,0.546846,0.607759
2668.0180664,0.523847,0.312857,0.531025,0.531575,0.567479
2668.7141113,0.514863,0.326025,0.519201,0.50904,0.570336
2669.4101563,0.517699,0.324766,0.513122,0.51849,0.586108
2670.1062012,0.523059,0.303414,0.525455,0.529135,0.576861
2670.8022461,0.515412,0.317058,0.530515,0.49398,0.567164
2671.498291,0.519196,0.289628,0.516359,0.519432,0.581238
2672.1943359,0.530932,0.315612,0.522474,0.541385,0.600127
2672.8903809,0.531957,0.309696,0.540087,0.527105,0.586064
2673.5864258,0.520844,0.298056,0.529049,0.524218,0.572875
2674.2822266,0.527455,0.31415,0.518405,0.538111,0.599066
2674.9782715,0.52589,0.294057,0.523986,0.532804,0.588928
2675.6743164,0.51192,0.307519,0.526809,0.496967,0.561497
2676.3703613,0.517213,0.283864,0.509102,0.529736,0.585239
2677.0664063,0.524043,0.304766,0.528573,0.533001,0.576491
2677.7624512,0.541179,0.308955,0.550507,0.52081,0.608562
2678.4584961,0.53601,0.288857,0.550618,0.517837,0.596196
2679.154541,0.582897,0.311618,0.557557,0.590923,0.693149
2679.8505859,0.563045,0.313922,0.565426,0.537777,0.646584
2680.5466309,0.536985,0.294642,0.5523,0.52143,0.594539
2681.2426758,0.562674,0.312237,0.541065,0.55471,0.671627
2681.9387207,0.547501,0.283374,0.549598,0.541381,0.614267
2682.6347656,0.524301,0.286429,0.530061,0.50664,0.59162
2683.3308105,0.541141,0.296534,0.537854,0.538985,0.617388
2684.0268555,0.556375,0.271871,0.553213,0.540257,0.636768
2684.7229004,0.558534,0.294395,0.572679,0.531255,0.62784
2685.4189453,0.540671,0.294162,0.541358,0.518625,0.621494
2686.1149902,0.560136,0.301369,0.540242,0.563799,0.656421
